./Planning/pddlXpSym/ring/ring2_r6_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
30,x41,1,5696,813,134,949,425,813,37.8011184289353
31,x112,1,3424,1280,134,1416,426,789,37.872820021933876
32,x29,0,3424,799,134,935,427,799,37.959867090918124
33,x11,0,3264,884,134,1020,428,628,38.025691565009765
34,x36,0,3264,624,134,760,429,624,38.09559379995335
35,x51,1,1632,752,134,888,430,615,38.15307568793651
36,x125,0,1464,739,134,875,431,590,38.21384614391718
37,x44,0,1320,717,134,853,432,570,38.27672653598711
38,x111,0,696,830,134,966,433,552,38.33633038890548
39,x85,0,624,729,134,865,434,428,38.3940165489912
40,x88,0,624,414,134,550,435,414,38.452369533944875
41,x25,0,576,536,134,672,436,361,38.49851962993853
42,x37,1,288,357,134,493,437,349,38.5338469579583
43,x74,0,288,339,134,475,438,339,38.56893276993651
44,x55,0,240,446,134,582,439,242,38.60522939392831
45,x47,0,160,273,134,409,440,235,38.642087660962716
46,x56,0,160,231,134,367,441,231,38.670969372964464
47,x58,0,160,226,134,362,442,226,38.690499152988195
48,x52,0,152,345,134,481,443,224,38.7106544720009
49,x97,1,76,226,134,362,444,222,38.733510404941626
50,x54,0,76,221,134,357,445,221,38.752571947989054
51,x57,0,76,221,134,357,446,221,38.77034517691936
52,x18,0,76,221,134,357,447,221,38.78818807192147
53,x27,0,76,221,134,357,448,221,38.805999408941716
54,x118,0,76,221,134,357,449,221,38.82380798691884
55,x133,1,48,323,134,459,450,171,38.84244314697571
56,x114,1,48,171,134,307,451,171,38.86068976693787
57,x76,0,48,171,134,307,452,171,38.87395720696077
58,x67,0,48,171,134,307,453,171,38.89359709096607
59,x34,1,24,173,134,309,454,170,38.91282470698934
60,x8,0,24,170,134,306,455,170,38.93182096700184
61,x50,0,24,170,134,306,456,170,38.94959401595406
62,x23,0,24,170,134,306,457,170,38.966983409947716
63,x122,0,24,170,134,306,458,170,38.9843373199692
64,x123,1,24,170,134,306,459,170,39.00167226197664
65,x95,1,12,306,134,442,460,169,39.019915037904866
66,x28,0,12,169,134,305,461,169,39.037068059900776
67,x102,1,12,169,134,305,462,169,39.046955597936176
68,x21,0,12,169,134,305,463,169,39.05684905697126
69,x64,0,12,169,134,305,464,169,39.06674879498314
70,x78,0,12,169,134,305,465,169,39.07666944491211
71,x7,0,12,169,134,305,466,169,39.086559625924565
72,x129,0,12,169,134,305,467,169,39.09644815791398
73,x49,0,12,169,134,305,468,169,39.1063424119493
74,x61,1,12,169,134,305,469,169,39.116255840985104
75,x19,0,12,169,134,305,470,169,39.12615256092977
76,x43,0,12,169,134,305,471,169,39.136025959975086
77,x1,0,12,169,134,305,472,169,39.14593450597022
78,x10,0,12,169,134,305,473,169,39.155859099002555
79,x96,1,12,169,134,305,474,169,39.16574831597973
80,x121,1,12,169,134,305,475,169,39.17562403494958
81,x68,0,12,169,134,305,476,169,39.18551763496362
82,x59,0,8,361,134,497,477,165,39.19628493394703
83,x128,1,4,365,134,501,478,135,39.22759910696186
84,x84,0,4,135,134,271,479,135,39.23297660192475
85,x105,1,4,135,134,271,480,135,39.238134420942515
86,x93,1,4,135,134,271,481,135,39.24332827096805
87,x126,1,4,135,134,271,482,135,39.248518185922876
88,x117,0,4,135,134,271,483,135,39.25368481094483
89,x39,1,4,135,134,271,484,135,39.25886768696364
90,x119,0,4,135,134,271,485,135,39.26405633694958
91,x100,1,4,135,134,271,486,135,39.26922385394573
92,x72,1,4,135,134,271,487,135,39.27440528199077
93,x35,1,4,135,134,271,488,135,39.279589731944725
94,x6,1,4,135,134,271,489,135,39.28475781599991
95,x75,0,4,135,134,271,490,135,39.28994022693951
96,x66,0,4,135,134,271,491,135,39.29512522195
97,x134,1,2,137,134,273,492,134,39.30115626798943
98,x87,0,2,134,134,270,493,134,39.30644544691313
99,x77,0,2,134,134,270,494,134,39.31162609695457
100,x104,0,2,134,134,270,495,134,39.316794793936424
101,x115,0,2,134,134,270,496,134,39.321952329948545
102,x70,1,2,134,134,270,497,134,39.32714091800153
103,x86,0,2,134,134,270,498,134,39.33234952390194
104,x130,0,2,134,134,270,499,134,39.3375298139872
105,x32,0,2,134,134,270,500,134,39.34271767095197
106,x63,0,2,134,134,270,501,134,39.347935293917544
107,x65,0,2,134,134,270,502,134,39.35334647493437
108,x132,1,2,134,134,270,503,134,39.35853385995142
109,x109,0,2,134,134,270,504,134,39.3637020959286
110,x15,0,2,134,134,270,505,134,39.36889572895598
111,x92,0,2,134,134,270,506,134,39.374075367930345
112,x131,1,2,134,134,270,507,134,39.37925394100603
113,x12,0,2,134,134,270,508,134,39.38443525892217
114,x20,0,2,134,134,270,509,134,39.38963791995775
115,x60,0,2,134,134,270,510,134,39.39482122694608
116,x79,0,2,134,134,270,511,134,39.4000279949978
117,x62,1,2,134,134,270,512,134,39.40523247793317
118,x80,0,2,134,134,270,513,134,39.41041953791864
119,x83,0,2,134,134,270,514,134,39.41560596600175
120,x45,1,1,136,134,272,515,135,39.42162284592632
121,x124,1,1,135,134,271,516,135,39.42689373891335
122,x101,0,1,135,134,271,517,135,39.43206614092924
123,x4,0,1,135,134,271,518,135,39.437236153986305
124,x3,0,1,135,134,271,519,135,39.44238905690145
125,x31,1,1,135,134,271,520,135,39.44753792393021
126,x46,1,1,135,134,271,521,135,39.452707429998554
127,x99,1,1,135,134,271,522,135,39.457837649970315
128,x26,0,1,135,134,271,523,135,39.46298172394745
129,x22,0,1,135,134,271,524,135,39.468148031970486
130,x9,0,1,135,134,271,525,135,39.473328253952786
131,x24,0,1,135,134,271,526,135,39.47848226397764
132,x2,0,1,135,134,271,527,135,39.48365206294693
133,x30,0,1,135,134,271,528,135,39.48882013000548
134,x113,1,1,135,134,271,529,135,39.493970047915354
./Planning/pddlXpSym/ring/ring2_r6_p_t3.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,7558272,27679,192,27872,583,27677,469.9256430249661
1,x101,0,7138368,29067,192,29261,583,26800,470.0844292349648
2,x151,0,4548960,70654,192,70848,584,26145,472.29615864297375
3,x29,0,4269024,30583,192,30777,585,25317,476.0633298920002
4,x156,0,2706048,30412,192,30606,586,24562,477.9140222999267
5,x41,1,1804032,25474,192,25668,587,22575,479.8745516029885
6,x179,0,1653696,21587,192,21781,588,20627,481.58710135298315
7,x82,0,1311552,20346,192,20540,589,16125,482.95890748593956
8,x186,0,874368,16152,192,16346,590,16054,484.1836802569451
9,x1,0,729216,20014,192,20208,591,11721,485.0373375399504
10,x71,0,556416,11017,192,11211,592,8950,485.9018580779666
11,x96,0,556416,8685,192,8879,593,8685,486.4912187389564
12,x169,0,493056,8914,192,9108,594,8323,486.9711466139415
13,x187,0,248256,15031,192,15225,595,6974,487.48529366601724
14,x118,0,199872,6992,192,7186,596,6945,488.1015953969909
15,x62,0,199872,6885,192,7079,597,6885,488.4520390779944
16,x55,0,163584,8233,192,8427,598,5299,488.79599581693765
17,x34,0,163584,5271,192,5465,599,5271,489.1498868049821
18,x108,0,163584,5139,192,5333,600,5139,489.446141297929
19,x126,0,84672,6588,192,6782,601,4671,489.7256420509657
20,x66,0,70848,4851,192,5045,602,3869,490.01501906698104
21,x111,0,63936,3881,192,4075,603,3220,490.2806269660359
22,x144,0,51840,3087,192,3281,604,2845,490.4655983039411
23,x157,0,51840,2813,192,3007,605,2813,490.6093835219508
24,x46,0,51840,2801,192,2995,606,2801,490.7399138129549
25,x175,0,28776,3897,192,4091,607,2512,490.8736273610266
26,x32,0,28776,2512,192,2706,608,2512,491.0218657819787
27,x140,1,21768,3135,192,3329,609,2350,491.13750325492583
28,x177,0,20712,2565,192,2759,610,2148,491.2769454480149
29,x148,1,20712,2144,192,2338,611,2144,491.40106376900803
30,x93,1,13248,2196,192,2390,612,900,491.5238066880265
31,x31,1,6624,2709,192,2903,613,905,491.63900013198145
32,x155,0,6624,866,192,1060,614,866,491.70677307702135
33,x27,0,6624,854,192,1048,615,854,491.76072582392953
34,x48,0,5856,1391,192,1585,616,816,491.81872120301705
35,x103,0,5856,755,192,949,617,755,491.8991026909789
36,x84,0,5856,754,192,948,618,754,491.95682192395907
37,x81,0,5856,751,192,945,619,751,492.01345210697036
38,x88,0,3072,1131,192,1325,620,434,492.0767762189498
39,x102,0,3072,431,192,625,621,431,492.13638052600436
40,x135,1,2496,722,192,916,622,367,492.1803191709332
41,x183,1,1248,417,192,611,623,341,492.2277860089671
42,x7,0,768,679,192,873,624,305,492.26619783998467
43,x13,0,768,305,192,499,625,305,492.29978112201206
44,x188,1,480,627,192,821,626,303,492.33068954292685
45,x53,1,240,304,192,498,627,298,492.3690955169732
46,x92,0,240,298,192,492,628,298,492.3985530140344
47,x152,0,240,297,192,491,629,297,492.4287978649372
48,x87,0,240,297,192,491,630,297,492.45850810292177
49,x153,0,240,297,192,491,631,297,492.4858213230036
50,x168,0,136,471,192,665,632,271,492.5152213019319
51,x159,0,136,271,192,465,633,271,492.54687588696834
52,x72,0,136,267,192,461,634,267,492.57032173103653
53,x74,0,136,267,192,461,635,267,492.5898499760078
54,x65,0,136,267,192,461,636,267,492.60938176093623
55,x94,1,136,267,192,461,637,267,492.6289313819725
56,x83,0,136,267,192,461,638,267,492.6484717170242
57,x76,0,136,267,192,461,639,267,492.6680316729471
58,x123,1,136,267,192,461,640,267,492.68762242700905
59,x3,0,136,267,192,461,641,267,492.70743613201194
60,x146,1,136,267,192,461,642,267,492.7269772349391
61,x121,1,136,267,192,461,643,267,492.7465599649586
62,x80,0,136,267,192,461,644,267,492.7661453069886
63,x127,0,136,267,192,461,645,267,492.7856893510325
64,x28,0,136,267,192,461,646,267,492.80525259894785
65,x51,0,136,267,192,461,647,267,492.8247786599677
66,x11,0,72,519,192,713,648,230,492.8460105699487
67,x10,0,72,224,192,418,649,224,492.86304284096695
68,x58,0,72,224,192,418,650,224,492.88060723699164
69,x142,0,72,224,192,418,651,224,492.89813094295096
70,x107,1,72,224,192,418,652,224,492.91556125693023
71,x110,0,72,224,192,418,653,224,492.93310379993636
72,x21,0,72,224,192,418,654,224,492.95054869598243
73,x79,0,72,224,192,418,655,224,492.96809116902296
74,x106,0,72,224,192,418,656,224,492.98552312492393
75,x25,0,72,224,192,418,657,224,493.0030600440223
76,x33,0,72,224,192,418,658,224,493.0205169939436
77,x49,0,72,224,192,418,659,224,493.0380418129498
78,x63,0,72,224,192,418,660,224,493.05547554499935
79,x134,0,72,224,192,418,661,224,493.07296861801296
80,x137,0,72,224,192,418,662,224,493.0904346560128
81,x114,0,72,224,192,418,663,224,493.10796054499224
82,x176,1,72,224,192,418,664,224,493.1254167689476
83,x116,0,72,224,192,418,665,224,493.1428841089364
84,x170,0,72,224,192,418,666,224,493.16031606297474
85,x16,1,72,224,192,418,667,224,493.1778748240322
86,x115,0,72,224,192,418,668,224,493.195317773032
87,x38,0,72,224,192,418,669,224,493.213037663023
88,x90,0,72,224,192,418,670,224,493.23050395795144
89,x67,0,72,224,192,418,671,224,493.24803916097153
90,x57,0,72,224,192,418,672,224,493.2655354279559
91,x184,1,72,224,192,418,673,224,493.2830407900037
92,x77,1,72,224,192,418,674,224,493.3005493680248
93,x95,0,72,224,192,418,675,224,493.31804341601674
94,x192,0,48,442,192,636,676,225,493.33738812000956
95,x181,0,48,224,192,418,677,224,493.3576503249351
96,x105,0,48,224,192,418,678,224,493.3735616389895
97,x75,0,48,224,192,418,679,224,493.389470555936
98,x44,0,48,224,192,418,680,224,493.4054352089297
99,x147,0,48,224,192,418,681,224,493.4213706559967
100,x165,1,24,482,192,676,682,219,493.43897722195834
101,x98,0,24,220,192,414,683,220,493.4541528909467
102,x50,0,24,213,192,407,684,213,493.4738676819252
103,x73,0,24,213,192,407,685,213,493.489362866967
104,x112,0,24,213,192,407,686,213,493.50540727202315
105,x60,0,24,213,192,407,687,213,493.520570129971
106,x100,0,24,213,192,407,688,213,493.53609928197693
107,x109,1,24,213,192,407,689,213,493.55171038303524
108,x171,0,24,209,192,403,690,209,493.56481062900275
109,x130,0,24,209,192,403,691,209,493.5794558089692
110,x35,1,24,209,192,403,692,209,493.594172965968
111,x173,0,24,209,192,403,693,209,493.6088059289614
112,x145,1,12,211,192,405,694,200,493.6250759640243
113,x104,0,12,200,192,394,695,200,493.6397035319824
114,x85,0,12,200,192,394,696,200,493.65464854601305
115,x36,0,12,200,192,394,697,200,493.6696301220218
116,x54,0,12,200,192,394,698,200,493.6845787790371
117,x6,0,12,200,192,394,699,200,493.69954745995346
118,x59,0,12,200,192,394,700,200,493.7147436309606
119,x40,0,12,200,192,394,701,200,493.7297215720173
120,x162,1,8,431,192,625,702,198,493.74632427294273
121,x141,1,8,198,192,392,703,198,493.76377516798675
122,x68,0,8,198,192,392,704,198,493.77695671399124
123,x15,1,8,198,192,392,705,198,493.7901196649764
124,x99,0,8,198,192,392,706,198,493.80328999401536
125,x45,0,8,198,192,392,707,198,493.81645766599104
126,x161,1,4,408,192,602,708,197,493.8312142950017
127,x167,0,4,197,192,391,709,197,493.8436956460355
128,x138,1,2,390,192,584,710,194,493.8579195429338
129,x56,0,2,194,192,388,711,194,493.8687689229846
130,x133,1,2,194,192,388,712,194,493.90664633293636
131,x42,0,2,194,192,388,713,194,493.9136433749227
132,x128,0,2,194,192,388,714,194,493.92064523801673
133,x20,0,2,194,192,388,715,194,493.92758457700256
134,x14,0,2,194,192,388,716,194,493.93451475992333
135,x43,0,2,194,192,388,717,194,493.94145049294457
136,x97,0,2,194,192,388,718,194,493.94839864899404
137,x122,0,2,194,192,388,719,194,493.9553709740285
138,x37,1,2,194,192,388,720,194,493.9622953640064
139,x86,0,2,194,192,388,721,194,493.969260763959
140,x190,0,2,194,192,388,722,194,493.9761754720239
141,x19,0,2,194,192,388,723,194,493.98310761596076
142,x131,1,2,194,192,388,724,194,493.99010153498966
143,x185,0,2,194,192,388,725,194,493.9970286890166
144,x136,1,2,194,192,388,726,194,494.0039339029463
145,x117,0,2,194,192,388,727,194,494.01088281394914
146,x52,0,2,194,192,388,728,194,494.01789375499357
147,x164,0,2,194,192,388,729,194,494.02487821597606
148,x69,0,2,194,192,388,730,194,494.031866454985
149,x182,1,2,194,192,388,731,194,494.0388411380118
150,x174,0,2,194,192,388,732,194,494.04580548603553
151,x78,1,2,194,192,388,733,194,494.05274526798166
152,x163,1,2,194,192,388,734,194,494.05970539699774
153,x143,1,2,194,192,388,735,194,494.06665646098554
154,x70,0,2,194,192,388,736,194,494.07362081995234
155,x12,0,2,194,192,388,737,194,494.08054837503005
156,x149,0,2,194,192,388,738,194,494.0875226869248
157,x132,1,2,194,192,388,739,194,494.0944962539943
158,x23,0,2,194,192,388,740,194,494.10143340996
159,x154,0,2,194,192,388,741,194,494.1083637230331
160,x18,1,2,194,192,388,742,194,494.11530730803497
161,x120,0,2,194,192,388,743,194,494.12225067894906
162,x139,1,1,196,192,390,744,193,494.1302469809307
163,x17,0,1,193,192,387,745,193,494.1374379339395
164,x64,0,1,193,192,387,746,193,494.14440410700627
165,x125,1,1,193,192,387,747,193,494.1513605249347
166,x129,0,1,193,192,387,748,193,494.1583143270109
167,x4,0,1,193,192,387,749,193,494.1652466360247
