./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
9,x8,0,3,52,21,75,58,40,0.31617879192344844
10,x9,0,2,50,21,73,59,39,0.31963185395579785
11,x1,0,1,42,21,65,60,22,0.3230180440004915
12,x10,0,1,22,21,45,61,22,0.326088078902103
13,x13,0,1,22,21,45,62,22,0.3292028669966385
14,x16,0,1,22,21,45,63,22,0.3322536599589512
15,x17,0,1,22,21,45,64,22,0.3353188509354368
16,x18,0,1,22,21,45,65,22,0.33841311396099627
17,x19,0,1,22,21,45,66,22,0.34150345192756504
18,x20,0,1,22,21,45,67,22,0.34456375695299357
19,x21,0,1,22,21,45,68,22,0.34765366395004094
20,x4,0,1,22,21,45,69,22,0.35072572890203446
21,x7,0,1,22,21,45,70,22,0.35378543194383383
./Planning/pddlXpSym/flip/flip_1_p_t6.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,128,65,25,91,60,62,0.21496680506970733
1,x11,0,96,82,25,109,60,61,0.3491365280933678
2,x12,0,64,81,25,108,61,60,0.3545099430484697
3,x14,0,48,70,25,97,62,59,0.3596811461029574
4,x15,0,32,67,25,94,63,58,0.36483176110778004
5,x17,0,24,59,25,86,64,56,0.36959090700838715
6,x18,0,16,58,25,85,65,53,0.37440100009553134
7,x2,0,12,94,25,121,66,52,0.37898110901005566
8,x3,0,8,93,25,120,67,51,0.38363286608364433
9,x5,0,6,82,25,109,68,50,0.38799589208792895
10,x6,0,4,81,25,108,69,49,0.39226606907323003
11,x8,0,3,64,25,91,70,48,0.3961855920497328
12,x9,0,2,62,25,89,71,47,0.40103524702135473
13,x1,0,1,50,25,77,72,26,0.4046612320234999
14,x10,0,1,26,25,53,73,26,0.4078881760360673
15,x13,0,1,26,25,53,74,26,0.41109967906959355
16,x16,0,1,26,25,53,75,26,0.4143016330199316
17,x19,0,1,26,25,53,76,26,0.41749229305423796
18,x20,0,1,26,25,53,77,26,0.420632480061613
19,x21,0,1,26,25,53,78,26,0.4238118380308151
20,x22,0,1,26,25,53,79,26,0.42700353206600994
21,x23,0,1,26,25,53,80,26,0.43019808805547655
22,x24,0,1,26,25,53,81,26,0.4334264890057966
23,x25,0,1,26,25,53,82,26,0.4366259410744533
24,x4,0,1,26,25,53,83,26,0.4398732230765745
25,x7,0,1,26,25,53,84,26,0.4430817080428824
./Planning/pddlXpSym/flip/flip_1_p_t7.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,256,76,29,106,70,73,0.2779282509582117
1,x11,0,192,105,29,136,70,72,0.43452982406597584
2,x12,0,128,102,29,133,71,71,0.44054163398686796
3,x14,0,96,89,29,120,72,69,0.4460600409656763
4,x15,0,64,89,29,120,73,68,0.4517720630392432
5,x17,0,48,78,29,109,74,67,0.4574478600407019
6,x18,0,32,75,29,106,75,66,0.4628979800036177
7,x2,0,24,120,29,151,76,65,0.46791126602329314
8,x20,0,18,67,29,98,77,64,0.47298534004949033
9,x21,0,12,65,29,96,78,61,0.47821378801018
10,x3,0,8,111,29,142,79,60,0.4831393010681495
11,x5,0,6,100,29,131,80,59,0.48779176105745137
12,x6,0,4,99,29,130,81,58,0.49224260495975614
13,x8,0,3,77,29,108,82,57,0.49637164105661213
14,x9,0,2,72,29,103,83,55,0.5031136419856921
15,x1,0,1,56,29,87,84,30,0.5065887869568542
16,x10,0,1,30,29,61,85,30,0.5098516020225361
