./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
23,x4,0,1,26,25,53,82,26,0.35405106598045677
24,x15,1,1,26,25,53,83,26,0.35718703595921397
25,x25,1,1,26,25,53,84,26,0.3634801509324461
./Planning/pddlXpSym/flip/flip_1_p_t7.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,256,76,29,106,70,73,0.2777930269949138
1,x20,0,192,79,29,110,70,71,0.3351064909948036
2,x28,1,96,96,29,127,71,68,0.3410266259452328
3,x9,0,72,137,29,168,72,66,0.346753790974617
4,x5,0,60,144,29,175,73,65,0.3524788749637082
5,x7,1,48,135,29,166,74,61,0.3613069779239595
6,x23,1,24,169,29,200,75,59,0.3667080570012331
7,x14,0,20,79,29,110,76,58,0.37133418093435466
8,x21,0,12,60,29,91,77,56,0.3761832210002467
9,x24,1,6,138,29,169,78,50,0.3809675589436665
10,x18,0,4,56,29,87,79,43,0.3855470339767635
11,x10,1,2,83,29,114,80,37,0.3897589559201151
12,x11,1,1,39,29,70,81,30,0.3936312469886616
13,x6,1,1,30,29,61,82,30,0.3967287848936394
14,x16,1,1,30,29,61,83,30,0.39980248897336423
15,x13,0,1,30,29,61,84,30,0.4028914530063048
16,x17,1,1,30,29,61,85,30,0.40595542592927814
17,x26,1,1,30,29,61,86,30,0.40902098291553557
18,x8,0,1,30,29,61,87,30,0.4120753329480067
19,x12,0,1,30,29,61,88,30,0.41511756693944335
20,x27,1,1,30,29,61,89,30,0.418165095965378
21,x29,0,1,30,29,61,90,30,0.42123964393977076
22,x22,0,1,30,29,61,91,30,0.4242934070061892
23,x2,1,1,30,29,61,92,30,0.4273268269607797
24,x19,0,1,30,29,61,93,30,0.43052745691966265
25,x3,0,1,30,29,61,94,30,0.43360854289494455
26,x1,1,1,30,29,61,95,30,0.4366654419573024
27,x4,0,1,30,29,61,96,30,0.43969537294469774
28,x15,1,1,30,29,61,97,30,0.44273582089226693
29,x25,0,1,30,29,61,98,30,0.4457746659172699
./Planning/pddlXpSym/flip/flip_1_p_t8.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,512,86,33,120,80,83,0.3513180640293285
1,x7,1,256,195,33,230,80,77,0.41115561698097736
2,x11,0,192,159,33,194,81,76,0.4174661689903587
3,x6,1,96,196,33,231,82,70,0.4235973299946636
4,x25,1,48,77,33,112,83,66,0.4294093110365793
5,x5,0,48,64,33,99,84,64,0.434779076022096
6,x9,0,48,64,33,99,85,64,0.44040839397348464
7,x15,0,40,116,33,151,86,63,0.4461477299919352
8,x14,0,24,115,33,150,87,62,0.4516709930030629
9,x18,0,20,90,33,125,88,61,0.45698330306913704
10,x17,0,12,95,33,130,89,60,0.46273449005093426
11,x13,1,8,80,33,115,90,45,0.4682662640698254
12,x27,1,8,45,33,80,91,45,0.47340505104511976
13,x24,1,4,47,33,82,92,41,0.47820960299577564
14,x21,0,4,41,33,76,93,41,0.4824772570282221
15,x10,1,2,43,33,78,94,35,0.48726330196950585
16,x16,1,2,35,33,70,95,35,0.4913103700382635
17,x33,1,2,35,33,70,96,35,0.4953253320418298
18,x28,0,2,35,33,70,97,35,0.49934896000195295
19,x20,1,2,35,33,70,98,35,0.5033765330445021
20,x31,0,2,35,33,70,99,35,0.5073912789812312
