./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,215,15,231,0,215,0.03619427600642666
1,x4,1,413,227,15,290,0,169,0.04178734900779091
2,x13,0,369,211,15,274,0,146,0.04619853000622243
3,x7,0,330,187,15,246,0,142,0.05045298999175429
4,x15,1,274,181,15,197,0,103,0.054386756994063035
5,x3,1,221,108,15,183,0,70,0.0579671940067783
6,x5,0,182,79,15,127,0,48,0.06110670999623835
7,x6,0,148,63,15,106,0,34,0.06401378900045529
8,x8,1,112,48,15,93,0,18,0.06674367099185474
9,x10,1,64,18,15,52,0,10,0.0692463869927451
10,x14,1,32,19,15,36,0,11,0.07158695298130624
11,x12,1,16,19,15,36,0,12,0.07387524700607173
12,x11,1,8,20,15,37,0,13,0.07611949599231593
13,x9,1,4,20,15,37,0,14,0.07826659199781716
14,x2,1,2,15,15,32,0,15,0.08034550800221041
15,x1,1,1,16,15,33,0,16,0.08233596300124191
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,238,15,253,0,238,0.03532398398965597
1,x9,1,554,246,15,379,0,227,0.040923752007074654
2,x10,1,531,248,15,376,0,209,0.045471018995158374
3,x4,0,468,218,15,336,0,194,0.04979384399484843
4,x3,1,345,201,15,319,0,133,0.05374608899001032
5,x2,1,271,136,15,223,0,97,0.05722492898348719
6,x1,0,213,98,15,149,0,66,0.06035690600401722
7,x5,1,162,71,15,102,0,32,0.06320608599344268
8,x14,1,112,42,15,73,0,15,0.06587791300262325
9,x15,1,64,22,15,38,0,10,0.0683809369802475
10,x13,1,32,18,15,35,0,11,0.07074881898006424
11,x12,1,16,19,15,36,0,12,0.07308480099891312
12,x11,1,8,20,15,37,0,13,0.07530996698187664
13,x8,1,4,19,15,36,0,14,0.07747454699710943
14,x7,1,2,20,15,37,0,15,0.07955231200321577
15,x6,1,1,21,15,38,0,16,0.08160353198763914
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,148,15,163,0,148,0.03213349200086668
1,x9,0,273,167,15,277,0,114,0.03503727199858986
