./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
4,x5,1,334,73,15,90,48,44,0.3183754931669682
5,x12,0,270,52,15,68,49,31,0.3223063191398978
6,x4,1,180,34,15,51,50,19,0.3257563691586256
7,x8,1,144,25,15,42,51,14,0.32921570912003517
8,x6,0,84,27,15,43,52,15,0.33242213912308216
9,x11,0,48,15,15,32,53,12,0.3356566079892218
10,x3,0,32,13,15,30,54,11,0.3386210831813514
11,x13,0,16,12,15,29,55,12,0.34147513401694596
12,x9,0,8,13,15,30,56,13,0.3443323760293424
13,x14,0,4,14,15,31,57,14,0.34717042511329055
14,x1,0,2,15,15,32,58,15,0.35005496512167156
15,x7,1,1,16,15,33,59,16,0.35293050901964307
./DatasetA/instance_K3_N15_M45_02.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,170,15,185,45,167,0.19695258303545415
1,x7,0,401,195,15,211,45,118,0.3009758498519659
2,x4,1,365,120,15,137,46,95,0.30564706306904554
3,x6,0,299,134,15,151,47,74,0.3101597689092159
4,x3,1,198,90,15,107,48,42,0.31424480699934065
5,x14,0,100,45,15,62,49,21,0.31779311085119843
6,x13,0,100,17,15,34,50,17,0.32133332290686667
7,x15,1,100,17,15,34,51,17,0.32484918599948287
8,x8,1,68,21,15,38,52,15,0.3282252310309559
9,x5,0,56,21,15,38,53,13,0.3314662610646337
10,x10,1,32,14,15,31,54,11,0.3345171769615263
11,x12,1,16,12,15,29,55,12,0.33734034304507077
12,x2,0,8,13,15,30,56,13,0.34014018904417753
13,x9,1,4,14,15,31,57,14,0.3429656019434333
14,x1,0,2,15,15,32,58,15,0.34579678904265165
15,x11,0,1,16,15,33,59,16,0.34861983684822917
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,109,15,124,45,106,0.17080621514469385
1,x10,1,534,127,15,143,45,90,0.268816338153556
2,x12,1,363,128,15,145,46,56,0.27340941596776247
3,x9,1,363,54,15,71,47,54,0.2773854120168835
4,x6,1,261,54,15,71,48,38,0.2815507110208273
5,x4,0,234,43,15,60,49,28,0.2852852351497859
6,x1,0,152,29,15,46,50,18,0.28866689815185964
7,x14,1,48,22,15,39,51,12,0.29198375018313527
8,x2,1,48,12,15,29,52,12,0.2948780751321465
9,x7,1,24,13,15,30,53,13,0.297745643183589
10,x5,1,16,13,15,30,54,12,0.30060410196892917
11,x3,1,16,12,15,29,55,12,0.3033542411867529
12,x8,1,8,13,15,30,56,13,0.3060990530066192
13,x13,0,4,14,15,31,57,14,0.30882034497335553
14,x15,0,2,15,15,32,58,15,0.3115734290331602
15,x11,0,1,16,15,33,59,16,0.314330613007769
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,91,15,105,45,88,0.1714647300541401
1,x9,0,273,111,15,126,45,72,0.33168683596886694
2,x5,0,228,72,15,87,46,50,0.33619828801602125
3,x4,0,210,45,15,61,47,34,0.34022728307172656
4,x6,0,124,38,15,54,48,18,0.34385779593139887
5,x7,0,112,27,15,43,49,14,0.3472611380275339
6,x14,1,96,21,15,38,50,11,0.3504788561258465
7,x12,0,96,11,15,28,51,11,0.35354978893883526
8,x11,0,96,11,15,28,52,11,0.35654738708399236
9,x3,0,64,11,15,28,53,10,0.3594975541345775
10,x2,1,32,11,15,28,54,11,0.3623651380185038
11,x13,0,16,12,15,29,55,12,0.3652365889865905
12,x8,0,8,13,15,30,56,13,0.3681134849321097
13,x10,1,4,14,15,31,57,14,0.370945735136047
14,x1,1,2,15,15,32,58,15,0.37382529908791184
15,x15,0,1,16,15,33,59,16,0.3767198850400746
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,108,15,124,45,105,0.17164897080510855
1,x2,1,450,138,15,155,45,81,0.27075851801782846
2,x8,0,450,80,15,97,46,80,0.27531728986650705
3,x5,0,296,83,15,100,47,51,0.2797561618499458
4,x6,0,248,56,15,73,48,35,0.2837801859714091
5,x7,0,164,34,15,51,49,27,0.28768795588985085
6,x4,0,132,34,15,51,50,17,0.2916332730092108
7,x12,0,108,20,15,37,51,14,0.2951293638907373
8,x14,0,72,15,15,32,52,13,0.29846808197908103
9,x11,0,48,22,15,39,53,12,0.3017936728429049
10,x1,0,24,13,15,30,54,13,0.3048695959150791
11,x9,1,16,24,15,40,55,12,0.3079165988601744
12,x3,0,8,13,15,30,56,13,0.3108245190232992
13,x13,0,4,14,15,31,57,14,0.3137704390101135
14,x15,0,2,15,15,32,58,15,0.31671009585261345
15,x10,0,1,16,15,33,59,16,0.3196589529979974
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,102,15,118,45,100,0.17537805810570717
1,x14,0,319,101,15,117,45,66,0.2866241941228509
2,x7,0,301,75,15,91,46,58,0.2908325521275401
3,x10,1,235,65,15,82,47,36,0.2948481971397996
4,x12,1,207,37,15,53,48,28,0.29857603018172085
5,x1,0,207,25,15,41,49,25,0.30231877719052136
6,x8,1,140,40,15,56,50,18,0.30584658216685057
7,x6,0,116,28,15,45,51,16,0.30919903819449246
8,x5,1,36,23,15,40,52,14,0.3123800221364945
9,x11,0,24,16,15,33,53,13,0.31542713614180684
10,x3,0,24,13,15,30,54,13,0.318323957035318
11,x13,0,16,13,15,30,55,12,0.32119723316282034
12,x15,0,8,13,15,30,56,13,0.3239913391880691
13,x9,1,4,14,15,31,57,14,0.32676880015060306
14,x4,0,2,15,15,32,58,15,0.32953157904557884
15,x2,1,1,16,15,33,59,16,0.3322854640427977
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
