./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
8,x3,0,211,148,15,170,0,112,0.08430532697821036
9,x2,1,199,148,15,166,0,119,0.08440890599740669
10,x6,0,198,148,15,175,0,92,0.08451199799310416
11,x13,0,186,148,15,233,0,117,0.0846352549851872
12,x1,1,180,148,15,164,0,111,0.08474447298794985
13,x15,0,163,148,15,275,0,132,0.08484826199128293
14,x10,0,155,148,15,225,0,105,0.084960294974735
15,x8,0,155,148,15,207,0,115,0.08506429300177842
16,x10,1,141,148,15,183,0,79,0.08516723598586395
17,x8,1,141,148,15,207,0,102,0.08527761997538619
18,x15,1,133,148,15,258,0,108,0.0853819539770484
19,x1,0,116,148,15,164,0,91,0.08548482798505574
20,x13,1,110,148,15,248,0,96,0.08558751500095241
21,x6,1,98,148,15,176,0,75,0.08569018897833303
22,x2,0,97,148,15,166,0,56,0.08579301097779535
23,x3,1,85,148,15,170,0,64,0.08589575099176727
24,x12,1,65,148,15,176,0,50,0.08599853698979132
25,x14,0,64,148,15,218,0,62,0.08610144598060288
26,x5,1,47,148,15,172,0,39,0.08620389198767953
27,x7,1,41,148,15,200,0,75,0.08630623697536066
28,x11,1,34,148,15,179,0,36,0.0864095109864138
29,x4,1,26,148,15,172,0,41,0.08651125899632461
30,x9,1,23,148,15,188,0,50,0.08661280499654822
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.024193196004489437
1,x8,0,491,203,15,226,0,198,0.07414975899155252
2,x2,1,450,203,15,222,0,156,0.07426681299693882
3,x6,0,425,203,15,232,0,183,0.07437340999604203
4,x4,0,422,203,15,228,0,160,0.07447784600662999
5,x12,0,384,203,15,274,0,181,0.0745821800082922
6,x7,0,375,203,15,253,0,165,0.07468658799189143
7,x14,0,374,203,15,298,0,173,0.07479035100550391
8,x1,0,372,203,15,220,0,145,0.07489424501545727
9,x11,0,365,203,15,268,0,152,0.07499923300929368
10,x5,0,333,203,15,242,0,138,0.07510402100160718
11,x3,0,327,203,15,226,0,133,0.07520804199157283
12,x9,1,315,203,15,262,0,151,0.0753119380096905
13,x15,0,284,203,15,369,0,162,0.07541586400475353
14,x13,0,282,203,15,284,0,145,0.07551963400328532
15,x10,1,247,203,15,303,0,158,0.07562842199695297
16,x10,0,245,203,15,310,0,178,0.075733294012025
17,x13,1,210,203,15,314,0,128,0.07583843401516788
18,x15,1,208,203,15,336,0,138,0.07594226201763377
19,x9,0,177,203,15,284,0,141,0.07604656601324677
20,x3,1,165,203,15,226,0,105,0.07617220099200495
21,x5,1,159,203,15,240,0,102,0.07627805901574902
22,x11,1,127,203,15,309,0,115,0.07638217200292274
23,x1,1,120,203,15,220,0,82,0.07648651700583287
24,x14,1,118,203,15,282,0,74,0.07659019000129774
25,x7,1,117,203,15,253,0,81,0.07669463899219409
26,x12,1,108,203,15,262,0,66,0.07679828800610267
27,x4,1,70,203,15,228,0,66,0.07690221699886024
28,x6,1,67,203,15,233,0,60,0.07700566199491732
29,x2,0,42,203,15,222,0,66,0.07710866699926555
30,x8,1,1,203,15,226,0,16,0.07721232299809344
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,226,15,241,0,226,0.030531277996487916
1,x1,0,406,226,15,242,0,218,0.07894179099821486
2,x7,0,374,226,15,271,0,205,0.07906012499006465
3,x12,1,359,226,15,284,0,205,0.07916792697506025
4,x10,1,342,226,15,299,0,169,0.07927390999975614
5,x6,0,329,226,15,269,0,193,0.07938017600099556
6,x14,0,319,226,15,264,0,151,0.07948658798704855
7,x11,0,296,226,15,295,0,170,0.0795921660028398
8,x8,1,284,226,15,312,0,184,0.07969733199570328
9,x5,0,275,226,15,257,0,174,0.07980316199245863
10,x9,1,273,226,15,314,0,201,0.07990927298669703
11,x4,0,266,226,15,252,0,150,0.08001514099305496
12,x2,1,255,226,15,243,0,155,0.08012077998137102
13,x13,0,251,226,15,331,0,154,0.08022669400088489
14,x15,0,246,226,15,310,0,125,0.080333060992416
15,x3,0,221,226,15,245,0,132,0.08043913499568589
16,x3,1,187,226,15,245,0,125,0.08054495399119332
17,x15,1,162,226,15,327,0,111,0.08066237898310646
18,x13,1,157,226,15,364,0,148,0.08077207099995576
19,x2,0,153,226,15,243,0,131,0.0808778149948921
20,x4,1,142,226,15,252,0,130,0.08098282598075457
21,x9,0,135,226,15,326,0,148,0.08108854698366486
22,x5,1,133,226,15,254,0,87,0.08119439499569125
23,x8,0,124,226,15,297,0,133,0.08130004699341953
24,x11,1,112,226,15,311,0,103,0.08140522797475569
25,x14,1,89,226,15,298,0,72,0.08151088099111803
26,x6,1,79,226,15,261,0,63,0.0816164169809781
27,x10,0,66,226,15,267,0,66,0.08172192197525874
28,x12,0,49,226,15,299,0,74,0.08182743398356251
29,x7,1,34,226,15,264,0,63,0.0819329549849499
30,x1,1,2,226,15,242,0,15,0.08203815500019118
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.023100693011656404
1,x4,1,319,169,15,192,0,166,0.07283780802390538
2,x12,1,315,169,15,208,0,139,0.07295355200767517
3,x10,0,274,169,15,236,0,120,0.07305904201348312
4,x15,0,271,169,15,238,0,118,0.07316255001933314
5,x3,1,266,169,15,191,0,126,0.07326642601401545
6,x2,1,263,169,15,188,0,121,0.07338469100068323
7,x14,0,262,169,15,218,0,96,0.07349012102349661
8,x1,0,261,169,15,186,0,137,0.07359312599874102
9,x9,0,241,169,15,224,0,150,0.0736968590063043
10,x5,1,240,169,15,195,0,136,0.0738000440178439
11,x13,1,231,169,15,290,0,142,0.07390284002758563
12,x11,1,225,169,15,233,0,125,0.07400565600255504
13,x7,0,196,169,15,231,0,130,0.0741084010223858
14,x6,0,195,169,15,211,0,119,0.07421090800198726
15,x8,0,172,169,15,254,0,173,0.07431341800838709
16,x8,1,171,169,15,254,0,167,0.07441582201863639
17,x6,1,148,169,15,211,0,98,0.07453153401729651
18,x7,1,147,169,15,228,0,116,0.07463882002048194
19,x11,0,118,169,15,230,0,79,0.0747423940047156
20,x13,0,112,169,15,272,0,100,0.07484427801682614
21,x5,0,103,169,15,196,0,73,0.07494702000985853
22,x9,1,102,169,15,197,0,30,0.07504917000187561
23,x1,1,82,169,15,186,0,47,0.07516171300085261
24,x14,1,81,169,15,238,0,78,0.07526693301042542
25,x2,0,80,169,15,188,0,67,0.07536990300286561
26,x3,0,77,169,15,191,0,67,0.07547277701087296
27,x15,1,72,169,15,201,0,38,0.07557510901824571
28,x10,1,69,169,15,248,0,102,0.07567787801963277
29,x12,0,28,169,15,191,0,20,0.07578077400103211
30,x4,0,24,169,15,192,0,16,0.075882872013608
./DatasetA/instance_K3_N15_M45_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,280,170,15,186,0,170,0.030483502021525055
1,x15,0,279,170,15,191,0,161,0.07838188399909995
2,x9,0,254,170,15,208,0,163,0.0784942060126923
3,x14,0,252,170,15,215,0,147,0.07861118100117892
4,x12,1,241,170,15,218,0,128,0.07871747700846754
5,x2,1,222,170,15,188,0,124,0.07881988701410592
6,x11,1,218,170,15,229,0,125,0.0789219830185175
7,x6,0,214,170,15,220,0,140,0.07902468901011162
8,x7,1,209,170,15,227,0,128,0.07913033201475628
9,x3,0,199,170,15,192,0,127,0.07923283000127412
10,x8,0,186,170,15,220,0,117,0.07933445100206882
11,x4,1,183,170,15,198,0,123,0.07943625701591372
12,x1,1,161,170,15,187,0,81,0.07955134601797909
13,x10,0,160,170,15,267,0,155,0.07965444601722993
14,x13,0,159,170,15,263,0,117,0.07975614900351502
15,x5,0,150,170,15,203,0,125,0.07985780402668752
16,x5,1,130,170,15,202,0,78,0.0799594359996263
17,x13,1,121,170,15,234,0,80,0.08006111101713032
18,x10,1,120,170,15,274,0,128,0.08016268501523882
19,x1,0,119,170,15,187,0,110,0.08026429201709107
20,x4,0,97,170,15,198,0,84,0.0803656620264519
21,x8,1,94,170,15,219,0,97,0.0804673200182151
22,x3,1,81,170,15,192,0,86,0.0805685090017505
23,x7,0,71,170,15,232,0,96,0.08067010701051913
24,x6,1,66,170,15,218,0,88,0.0807722200115677
25,x11,0,62,170,15,258,0,84,0.08087404601974413
26,x2,0,58,170,15,188,0,64,0.08097598102176562
27,x12,0,39,170,15,241,0,62,0.08107742600259371
28,x14,1,28,170,15,224,0,42,0.0811793070170097
29,x9,1,26,170,15,208,0,34,0.08127981802681461
30,x15,1,1,170,15,200,0,16,0.0813799420138821
./DatasetA/instance_K3_N15_M45_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,228,149,15,164,0,149,0.02273127599619329
1,x11,1,218,149,15,179,0,126,0.07219514698954299
2,x1,1,204,149,15,165,0,126,0.07230417800019495
3,x8,0,197,149,15,184,0,141,0.07240278099197894
4,x12,0,194,149,15,212,0,122,0.07250001098145731
5,x14,0,190,149,15,190,0,125,0.07259669198538177
6,x6,1,178,149,15,187,0,122,0.07269240298774093
7,x13,1,174,149,15,196,0,130,0.07279208200634457
8,x7,1,169,149,15,187,0,115,0.0728885349817574
9,x9,1,167,149,15,197,0,112,0.07298526700469665
10,x3,0,163,149,15,171,0,113,0.07309495098888874
11,x4,0,156,149,15,170,0,132,0.07319688398274593
12,x5,1,148,149,15,178,0,103,0.07331371700274758
13,x2,1,139,149,15,167,0,102,0.07341256199288182
14,x15,1,137,149,15,232,0,89,0.07350891700480133
15,x10,0,122,149,15,236,0,112,0.07360544599941932
16,x10,1,106,149,15,235,0,97,0.07370144798187539
17,x15,0,91,149,15,241,0,92,0.07379832799779251
18,x2,0,89,149,15,167,0,74,0.07389430998591706
19,x5,0,80,149,15,176,0,71,0.07399003699538298
20,x4,1,72,149,15,170,0,67,0.07408552299602889
21,x3,1,65,149,15,169,0,71,0.07418151100864634
22,x9,0,61,149,15,193,0,61,0.07428641698788851
23,x7,0,59,149,15,197,0,63,0.07438397000078112
24,x13,0,54,149,15,199,0,49,0.07448023799224757
25,x6,0,50,149,15,186,0,58,0.07457686000270769
26,x14,1,38,149,15,210,0,50,0.0746724299970083
27,x12,1,34,149,15,228,0,81,0.07476930398843251
28,x8,1,31,149,15,181,0,37,0.07486540600075386
29,x1,0,24,149,15,165,0,45,0.07496067698230036
30,x11,0,10,149,15,194,0,39,0.07505571798537858
./DatasetA/instance_K3_N15_M45_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,302,227,15,242,0,227,0.030541701999027282
1,x1,0,284,227,15,243,0,207,0.07887220999691635
2,x13,0,273,227,15,303,0,197,0.07898707999265753
3,x11,0,268,227,15,301,0,195,0.07909216400003061
4,x4,0,233,227,15,252,0,180,0.07919500800198875
5,x8,0,230,227,15,290,0,175,0.07929848099593073
6,x5,0,224,227,15,261,0,192,0.07940133500960656
7,x2,1,206,227,15,245,0,155,0.07950362900737673
8,x14,1,195,227,15,291,0,132,0.07960637399810366
9,x12,0,192,227,15,374,0,176,0.07970922900130972
10,x15,0,179,227,15,281,0,157,0.07981161199859343
11,x10,0,177,227,15,307,0,153,0.07991434499854222
12,x7,0,176,227,15,281,0,144,0.0800177360069938
