./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.022704774979501963
1,x5,1,240,190,15,206,0,136,0.024746126000536606
2,x6,0,146,182,15,198,0,93,0.026584979990730062
3,x4,1,138,103,15,119,0,89,0.028366825979901478
4,x7,1,78,144,15,160,0,76,0.030170174984959885
5,x14,0,71,112,15,128,0,64,0.03197034599725157
6,x3,1,41,75,15,91,0,48,0.033744392974767834
7,x9,0,32,79,15,95,0,41,0.03550775698386133
8,x11,1,20,82,15,98,0,25,0.03728381299879402
9,x12,1,20,25,15,41,0,25,0.03900741899269633
10,x10,0,20,25,15,41,0,25,0.0407241249922663
11,x15,1,12,38,15,54,0,14,0.0424778779852204
12,x1,0,8,16,15,33,0,13,0.044214959983946756
13,x2,1,4,17,15,34,0,14,0.0459886189782992
14,x8,1,2,30,15,47,0,15,0.04774128599092364
15,x13,1,1,41,15,58,0,16,0.04950217099394649
./DatasetA/instance_K3_N15_M45_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,280,170,15,186,0,170,0.02270339199458249
1,x5,0,150,203,15,219,0,125,0.02475747000426054
2,x6,0,84,189,15,205,0,94,0.02658373099984601
3,x4,1,60,114,15,131,0,63,0.028372697008308023
4,x7,1,52,94,15,111,0,47,0.03014512499794364
5,x14,0,48,62,15,79,0,29,0.03193167501012795
6,x3,1,24,41,15,58,0,32,0.033682000008411705
7,x9,0,24,32,15,49,0,32,0.03541889900225215
8,x11,1,16,54,15,71,0,25,0.03717926001991145
9,x12,1,12,37,15,54,0,14,0.03892559400992468
10,x10,1,6,34,15,51,0,15,0.04067978501552716
11,x15,0,6,15,15,32,0,15,0.042397450015414506
12,x1,0,4,17,15,34,0,14,0.044160707999253646
13,x2,1,2,18,15,35,0,15,0.045901030011009425
14,x8,0,2,15,15,32,0,15,0.047626898012822494
15,x13,1,1,41,15,58,0,16,0.04937439801869914
./DatasetA/instance_K3_N15_M45_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,228,149,15,164,0,149,0.015358573000412434
1,x5,1,148,175,15,190,0,103,0.01670367398764938
2,x6,1,127,131,15,146,0,89,0.017878843005746603
3,x4,0,87,101,15,116,0,73,0.01906695298384875
4,x7,1,87,73,15,88,0,73,0.02020543601247482
5,x14,0,61,144,15,159,0,61,0.0213822330115363
6,x3,0,33,69,15,85,0,44,0.022569652006495744
7,x9,1,26,62,15,78,0,36,0.02373024501139298
8,x11,1,21,77,15,93,0,35,0.024885961989639327
9,x12,0,16,76,15,92,0,22,0.02605053098523058
10,x10,1,8,56,15,73,0,24,0.027201914985198528
11,x15,1,4,71,15,87,0,25,0.028360535012325272
12,x1,1,4,25,15,42,0,25,0.029484794999007136
13,x2,1,2,29,15,46,0,15,0.030652118002763018
14,x8,0,2,15,15,32,0,15,0.031782653008122
15,x13,1,1,41,15,58,0,16,0.03292828000849113
./DatasetA/instance_K3_N15_M45_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,302,227,15,242,0,227,0.015420313982758671
1,x5,0,224,262,15,277,0,192,0.016840847994899377
2,x6,1,123,239,15,254,0,121,0.018106008996255696
3,x4,0,110,139,15,154,0,91,0.019320291990879923
4,x7,1,58,113,15,128,0,82,0.020543859980534762
5,x14,1,31,156,15,171,0,54,0.02179993997560814
6,x3,1,19,62,15,78,0,41,0.02299868897534907
7,x9,1,17,64,15,80,0,42,0.024194003985030577
8,x11,0,17,42,15,58,0,42,0.02540015400154516
9,x12,1,10,82,15,98,0,42,0.026605367980664596
10,x10,0,6,69,15,85,0,21,0.02780388097744435
11,x15,1,4,40,15,56,0,14,0.029002832976402715
12,x1,0,4,14,15,31,0,14,0.030167181976139545
13,x2,1,2,18,15,35,0,15,0.031348230986623093
14,x8,1,1,31,15,48,0,16,0.03253211299306713
15,x13,0,1,16,15,33,0,16,0.033708228991599753
./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,508,252,15,266,0,252,0.07039433205500245
1,x5,1,388,285,15,299,0,144,0.07324202300515026
2,x6,0,262,171,15,186,0,123,0.07522959099151194
3,x4,1,180,143,15,158,0,97,0.07719599199481308
4,x7,0,100,149,15,164,0,65,0.07913585496135056
5,x14,1,50,116,15,131,0,36,0.08109557698480785
6,x3,1,26,43,15,59,0,29,0.08298898604698479
7,x9,1,13,65,15,81,0,32,0.08490631601307541
8,x11,0,8,59,15,75,0,15,0.0868074840400368
9,x12,1,4,35,15,52,0,14,0.08869182702619582
10,x10,0,4,14,15,31,0,14,0.09057175100315362
11,x15,1,4,14,15,31,0,14,0.0924252140102908
12,x1,1,2,16,15,33,0,15,0.0943160429596901
13,x2,0,2,15,15,32,0,15,0.09616776800248772
14,x8,1,1,31,15,48,0,16,0.0980619479669258
15,x13,0,1,16,15,33,0,16,0.0999197349883616
./DatasetA/instance_K3_N15_M45_02.cnf
