./DatasetB/instance_K3_N30_M90_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
27,x1,1,6,31,30,63,116,30,2.7145547160180286
28,x4,1,4,85,30,117,117,29,2.7188132649753243
29,x15,1,2,85,30,117,118,30,2.7229716669535264
30,x25,1,1,32,30,64,119,31,2.726607413031161
./DatasetB/instance_K3_N30_M90_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,139713,2685,30,2715,90,2682,2.7519164399709553
1,x21,1,131652,3194,30,3225,90,2493,2.827479119063355
2,x7,0,95635,2460,30,2491,91,1742,2.867958717048168
3,x9,0,51224,1696,30,1727,92,1110,2.902678144047968
4,x5,1,47718,1481,30,1512,93,594,2.9306775820441544
5,x16,1,34802,879,30,909,94,494,2.9503437550738454
6,x29,0,30848,449,30,480,95,276,2.9621530870208517
7,x14,0,26928,280,30,311,96,212,2.9724846000317484
8,x24,0,20704,337,30,368,97,87,2.9808161669643596
9,x23,0,12378,104,30,135,98,76,2.988514172961004
10,x20,1,6980,136,30,168,99,67,2.994686616002582
11,x13,1,6980,66,30,98,100,66,3.000638791010715
12,x30,0,5398,110,30,142,101,53,3.006439186981879
13,x10,1,2699,53,30,85,102,52,3.0121929369634017
14,x11,1,2444,91,30,123,103,42,3.0178049720125273
15,x6,0,2226,75,30,107,104,39,3.023355512996204
16,x17,1,1404,106,30,137,105,38,3.0284010029863566
17,x18,0,1008,91,30,123,106,34,3.03375057305675
18,x27,1,792,77,30,109,107,29,3.0396974430186674
19,x8,1,396,76,30,108,108,29,3.0450940519804135
20,x12,1,216,83,30,114,109,28,3.0501957919914275
21,x28,0,216,28,30,60,110,28,3.0553594239754602
22,x26,1,144,34,30,66,111,27,3.05983893701341
23,x22,1,96,73,30,105,112,26,3.064749747980386
24,x2,1,48,28,30,60,113,27,3.0693802339956164
25,x19,1,24,29,30,61,114,28,3.0735060160513967
26,x3,1,12,30,30,62,115,29,3.0778366969898343
27,x1,0,8,33,30,65,116,28,3.08203535201028
28,x4,1,4,34,30,66,117,29,3.086147487978451
29,x15,1,2,31,30,63,118,30,3.08991793601308
30,x25,1,1,32,30,64,119,31,3.093625815003179
./DatasetB/instance_K3_N30_M90_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,95611,1896,30,1926,90,1893,2.464696430019103
1,x21,1,64452,3950,30,3980,90,1546,2.528243753942661
2,x7,1,32680,2594,30,2626,91,1322,2.568882882944308
3,x9,1,26952,1384,30,1415,92,902,2.597505982965231
4,x5,0,21345,923,30,954,93,599,2.621064250008203
5,x16,0,19941,601,30,632,94,454,2.638834079960361
6,x29,0,18871,528,30,559,95,337,2.6527638839324936
7,x14,0,10631,586,30,617,96,219,2.6646733130328357
8,x24,1,6559,367,30,397,97,202,2.6758867040043697
9,x23,0,5671,233,30,263,98,174,2.6848712179344147
10,x20,1,3608,257,30,287,99,98,2.693456436973065
11,x13,1,2336,126,30,157,100,54,2.7010733149945736
12,x30,0,1652,94,30,126,101,38,2.7071882520103827
13,x10,0,1652,35,30,67,102,35,2.7121798529988155
14,x11,0,1652,33,30,65,103,33,2.7171551529318094
15,x6,0,858,88,30,120,104,33,2.722379938000813
16,x17,0,462,73,30,105,105,32,2.7275727409869432
17,x18,1,231,33,30,65,106,32,2.7324961239937693
18,x27,1,165,76,30,108,107,32,2.7374487549532205
19,x8,0,95,89,30,120,108,32,2.742302361992188
20,x12,1,95,31,30,63,109,31,2.7470891169505194
21,x28,0,95,31,30,63,110,31,2.751520531019196
22,x26,0,76,77,30,109,111,29,2.7559865119401366
23,x22,0,44,77,30,109,112,29,2.7608360740123317
24,x2,1,28,80,30,111,113,30,2.7653532149270177
25,x19,1,14,31,30,63,114,30,2.7698645959608257
26,x3,1,7,32,30,64,115,31,2.7740405020304024
27,x1,0,7,31,30,63,116,31,2.7783659900305793
28,x4,0,4,33,30,65,117,29,2.7825245659332722
29,x15,1,2,33,30,65,118,30,2.786355216987431
30,x25,1,1,32,30,64,119,31,2.789965179981664
./DatasetB/instance_K3_N30_M90_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
