./DatasetB/instance_K3_N30_M90_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
8,x18,1,80822,505,30,537,97,376,2.9386962929274887
9,x23,1,68320,523,30,554,98,301,2.9485167280072346
10,x5,1,47126,376,30,407,99,212,2.9572602650150657
11,x15,1,36774,198,30,230,100,134,2.965122989960946
12,x24,1,25392,151,30,183,101,71,2.9722033019643277
13,x14,0,18096,109,30,141,102,56,2.978165708016604
14,x13,0,11952,71,30,103,103,52,2.983959386940114
15,x10,0,9408,71,30,103,104,40,2.9896279749227688
16,x26,0,7056,57,30,89,105,33,2.995272118016146
17,x19,0,4608,44,30,76,106,25,3.0009975539287552
18,x1,1,1920,42,30,74,107,25,3.005963451927528
19,x3,0,960,26,30,58,108,26,3.010997351957485
20,x17,1,480,27,30,59,109,27,3.0160093050217256
21,x22,0,320,51,30,83,110,26,3.021278296946548
22,x6,1,160,27,30,59,111,27,3.0260133090196177
23,x29,0,112,42,30,74,112,28,3.030757947009988
24,x20,0,64,28,30,60,113,25,3.035445510991849
25,x9,1,32,26,30,58,114,26,3.0395499980077147
26,x25,1,16,27,30,59,115,27,3.043625653954223
27,x16,0,8,28,30,60,116,28,3.0476839470211416
28,x21,0,4,29,30,61,117,29,3.0517333099851385
29,x8,1,2,30,30,62,118,30,3.0557721849763766
30,x7,0,1,31,30,63,119,31,3.059809750993736
./DatasetB/instance_K3_N30_M90_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,35591,1802,30,1832,90,1799,2.396781151066534
1,x8,1,35531,1851,30,1882,90,1746,2.5908436990575865
2,x7,1,34899,1889,30,1920,91,1595,2.624923033057712
3,x19,0,31819,1746,30,1778,92,1242,2.653045129030943
4,x30,1,28713,1172,30,1204,93,944,2.6754586930619553
5,x2,0,25216,1145,30,1177,94,753,2.6934111129958183
6,x12,1,22406,761,30,793,95,566,2.708242916036397
7,x17,0,19856,478,30,510,96,418,2.719260558951646
8,x15,1,17572,400,30,432,97,287,2.7292850830126554
9,x3,1,14164,368,30,400,98,228,2.7379775299923494
10,x27,0,11824,224,30,256,99,142,2.7459011509781703
11,x9,0,10080,138,30,170,100,110,2.7528608669526875
12,x13,1,7344,126,30,158,101,87,2.7591471360065043
13,x6,0,5040,98,30,130,102,65,2.7656166850356385
14,x21,1,4032,75,30,107,103,58,2.771758122020401
15,x25,0,2832,66,30,98,104,45,2.778045282000676
16,x1,1,1872,51,30,83,105,38,2.7838582689873874
17,x23,0,1536,52,30,84,106,31,2.7892818889813498
18,x14,0,1024,55,30,87,107,28,2.7945604879641905
19,x16,0,640,41,30,73,108,28,2.799478520057164
20,x24,0,480,40,30,72,109,27,2.804190366063267
21,x29,0,384,38,30,70,110,24,2.808895005029626
22,x10,0,192,25,30,57,111,25,2.8131047659553587
23,x28,1,64,26,30,58,112,25,2.817280775983818
24,x26,1,32,26,30,58,113,26,2.821249027037993
25,x11,1,16,27,30,59,114,27,2.8251877480652183
26,x5,0,8,28,30,60,115,28,2.8290860860142857
27,x18,0,8,28,30,60,116,28,2.832972298958339
28,x4,1,4,29,30,61,117,29,2.8368670790223405
29,x20,1,2,30,30,62,118,30,2.8407448710640892
30,x22,1,1,31,30,63,119,31,2.8445836870232597
./DatasetB/instance_K3_N30_M90_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,139713,2685,30,2715,90,2682,2.589092919952236
1,x21,1,131652,2849,30,2880,90,2493,2.8182306999806315
2,x5,1,123124,2813,30,2844,91,1518,2.859686636016704
3,x14,0,109696,1471,30,1501,92,1162,2.8828455780167133
4,x11,1,97604,1462,30,1492,93,947,2.902223329991102
5,x30,0,86514,937,30,969,94,696,2.920073144021444
6,x6,0,76332,710,30,741,95,504,2.93359105696436
7,x29,0,65256,447,30,479,96,365,2.9448429739568383
8,x19,0,54412,376,30,408,97,301,2.9538789079524577
9,x28,0,42676,303,30,335,98,164,2.962600386934355
10,x12,1,32414,197,30,228,99,136,2.970033105928451
11,x16,1,25318,138,30,169,100,94,2.9770071789389476
12,x23,0,17670,99,30,130,101,85,2.98363445000723
13,x7,0,11904,114,30,145,102,62,2.990093347034417
14,x4,0,7936,57,30,88,103,55,2.9959948640316725
15,x24,0,6264,91,30,122,104,43,3.0016253939829767
16,x13,1,4008,61,30,93,105,41,3.0071967319818214
17,x1,0,2004,40,30,72,106,40,3.0128105740295723
18,x26,1,1224,78,30,109,107,41,3.018461021943949
19,x27,1,840,61,30,92,108,32,3.023680830025114
20,x15,0,576,55,30,87,109,28,3.028386021964252
21,x3,1,288,49,30,81,110,29,3.0331539439503103
22,x17,1,200,54,30,86,111,28,3.0377956070005894
23,x18,0,88,54,30,86,112,28,3.0425867669982836
24,x2,0,44,52,30,84,113,29,3.047353261965327
25,x8,0,22,30,30,62,114,30,3.051986814942211
26,x20,1,12,57,30,89,115,29,3.0567223590333015
27,x22,1,6,30,30,62,116,30,3.0617265820037574
28,x9,0,4,58,30,89,117,29,3.066690400009975
29,x10,1,2,30,30,62,118,30,3.071076159016229
30,x25,0,1,31,30,63,119,31,3.075257065007463
./DatasetB/instance_K3_N30_M90_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,95611,1896,30,1926,90,1893,2.473965125042014
1,x12,1,94541,1927,30,1958,90,1704,2.6776125410106033
2,x16,0,91358,1699,30,1730,91,1407,2.708696175017394
3,x10,0,87582,1355,30,1386,92,1167,2.732942088972777
4,x28,0,84382,1309,30,1340,93,961,2.7530059680575505
5,x1,0,79583,1141,30,1172,94,760,2.770943675073795
6,x29,0,74442,903,30,933,95,619,2.7855473880190402
7,x23,0,62538,536,30,566,96,472,2.79842023702804
8,x27,1,50072,462,30,492,97,451,2.8097660130588338
9,x3,1,40050,451,30,481,98,402,2.8203585280571133
10,x9,1,31146,421,30,451,99,255,2.8295593729708344
11,x19,1,23404,240,30,271,100,150,2.837178883026354
12,x22,0,16168,186,30,217,101,115,2.8438876760192215
13,x15,0,13080,154,30,185,102,79,2.850302970968187
14,x26,0,6540,67,30,99,103,67,2.8563633400481194
15,x11,0,5130,109,30,141,104,61,2.862083781976253
16,x24,1,3662,87,30,118,105,61,2.867849813075736
17,x21,1,2286,105,30,136,106,54,2.87362214399036
18,x25,1,1174,75,30,107,107,42,2.879585279035382
19,x14,0,820,66,30,98,108,37,2.8849428379908204
20,x5,0,584,57,30,89,109,30,2.889838978066109
21,x4,0,320,56,30,87,110,29,2.8945035180076957
22,x13,1,192,49,30,81,111,25,2.8990797250298783
23,x20,1,128,26,30,58,112,24,2.9035436880076304
24,x2,1,64,25,30,57,113,25,2.9075862820027396
25,x18,1,32,26,30,58,114,26,2.9116059420630336
26,x8,0,16,27,30,59,115,27,2.9155884080100805
27,x30,1,8,28,30,60,116,28,2.919562231982127
28,x17,0,4,29,30,61,117,29,2.9235284429742023
29,x7,1,2,30,30,62,118,30,2.9275477069895715
30,x6,1,1,31,30,63,119,31,2.9315058840438724
./DatasetB/instance_K3_N30_M90_08.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,204966,2533,30,2563,90,2530,2.105513480026275
1,x18,1,203338,2551,30,2582,90,2132,2.319448704016395
2,x23,1,194048,2263,30,2294,91,2016,2.3550635899882764
3,x3,1,182483,2390,30,2422,92,1611,2.3884235989535227
